300,420
143.627,111.373,110.017
144.236,110.764,110.017
144.844,110.156,110.017
145.453,109.547,110.017
146.061,108.939,110.017
146.67,108.33,110.017
147.278,107.722,110.017
147.887,107.113,110.017
148.496,106.504,110.017
149.104,105.896,110.017
149.713,105.287,110.017
150.321,104.679,110.017
150.93,104.07,110.017
151.538,103.462,110.017
152.147,102.853,110.017
152.756,102.244,110.017
153.364,101.636,110.017
153.973,101.027,110.017
154.581,100.419,110.017
155.19,99.8102,110.017
155.798,99.2016,110.017
156.407,98.593,110.017
157.016,97.9845,110.017
157.624,97.3759,110.017
158.233,96.7673,110.017
158.841,96.1588,110.017
159.45,95.5502,110.017
160.058,94.9416,110.017
160.667,94.3331,110.017
161.276,93.7245,110.017
161.884,93.1159,110.017
162.493,92.5073,110.017
163.101,91.8988,110.017
163.71,91.2902,110.017
164.318,90.6816,110.017
164.927,90.0731,110.017
165.536,89.4645,110.017
166.144,88.8559,110.017
166.753,88.2474,110.017
167.361,87.6388,110.017
167.97,87.0302,110.017
168.578,86.4217,110.017
169.187,85.8131,110.017
169.795,85.2045,110.017
170.404,84.5959,110.017
171.013,83.9874,110.017
171.621,83.3788,110.017
172.23,82.7702,110.017
172.838,82.1617,110.017
173.447,81.5531,110.017
174.055,80.9445,110.017
174.664,80.336,110.017
175.273,79.7274,110.017
175.881,79.1188,110.017
176.49,78.5103,110.017
177.098,77.9017,110.017
177.707,77.2931,110.017
178.315,76.6846,110.017
178.924,76.076,110.017
179.533,75.4674,110.017
180.141,74.8589,110.017
180.75,74.2503,110.017
181.358,73.6417,110.017
181.967,73.0332,110.017
182.575,72.4246,110.017
183.184,71.816,110.017
183.793,71.2075,110.017
184.401,70.5989,110.017
185.01,69.9903,110.017
185.618,69.3818,110.017
186.227,68.7732,110.017
186.835,68.1646,110.017
187.444,67.556,110.017
188.053,66.9475,110.017
188.661,66.3389,110.017
189.27,65.7303,110.017
189.878,65.1218,110.017
190.487,64.5132,110.017
191.095,63.9046,110.017
191.704,63.2961,110.017
192.312,62.6875,110.017
192.921,62.0789,110.017
193.53,61.4704,110.017
194.138,60.8618,110.017
194.747,60.2532,110.017
195.355,59.6447,110.017
195.964,59.0361,110.017
196.572,58.4275,110.017
197.181,57.819,110.017
197.79,57.2104,110.017
198.398,56.6018,110.017
199.007,55.9933,110.017
199.615,55.3847,110.017
200.224,54.7761,110.017
200.832,54.1676,110.017
201.441,53.559,110.017
202.05,52.9504,110.017
202.658,52.3419,110.017
203.267,51.7333,110.017
203.875,51.1247,110.017
204.484,50.5161,110.017
205.092,49.9076,110.017
205.701,49.299,110.017
206.31,48.6904,110.017
206.918,48.0819,110.017
207.527,47.4733,110.017
208.135,46.8647,110.017
208.744,46.2562,110.017
209.352,45.6476,110.017
209.961,45.039,110.017
210.57,44.4305,110.017
211.178,43.8219,110.017
211.787,43.2133,110.017
212.395,42.6048,110.017
213.004,41.9962,110.017
213.612,41.3876,110.017
214.221,40.7791,110.017
214.83,40.1705,110.017
215.438,39.5619,110.017
216.047,38.9534,110.017
216.655,38.3448,110.017
217.264,37.7362,110.017
217.872,37.1276,110.017
218.481,36.5191,110.017
219.089,35.9105,110.017
219.698,35.3019,110.017
220.307,34.6934,110.017
220.915,34.0848,110.017
221.524,33.4762,110.017
222.132,32.8677,110.017
222.741,32.2591,110.017
223.349,31.6505,110.017
223.958,31.042,110.017
224.567,30.4334,110.017
225.175,29.8248,110.017
225.784,29.2163,110.017
226.392,28.6077,110.017
227.001,27.9991,110.017
227.609,27.3906,110.017
228.218,26.782,110.017
228.827,26.1734,110.017
229.435,25.5649,110.017
230.044,24.9563,110.017
230.652,24.3477,110.017
231.261,23.7392,110.017
231.869,23.1306,110.017
232.478,22.522,110.017
233.087,21.9135,110.017
233.695,21.3049,110.017
234.304,20.6963,110.017
234.912,20.0878,110.017
235.521,19.4792,110.017
236.129,18.8706,110.017
236.738,18.262,110.017
237.347,17.6535,110.017
237.955,17.0449,110.017
238.564,16.4363,110.017
239.172,15.8278,110.017
239.781,15.2192,110.017
240.389,14.6106,110.017
240.998,14.0021,110.017
241.607,13.3935,110.017
242.215,12.7849,110.017
242.824,12.1764,110.017
243.432,11.5678,110.017
244.041,10.9592,110.017
244.649,10.3507,110.017
245.258,9.74208,110.017
245.866,9.13351,110.017
246.475,8.52495,110.017
247.084,7.91638,110.017
247.692,7.30782,110.017
248.301,6.69925,110.017
248.909,6.09068,110.017
249.518,5.48212,110.017
250.126,4.87355,110.017
250.735,4.26498,110.017
251.344,3.65642,110.017
251.952,3.04784,110.017
252.561,2.43927,110.017
253.169,1.8307,110.017
253.778,1.22214,110.017
254.386,0.613571,110.017
254.995,0.00500488,110.017
0.005,254.995,109.165
0.613568,254.386,109.165
1.22214,253.778,109.165
1.8307,253.169,109.165
2.43927,252.561,109.165
3.04784,251.952,109.165
3.65641,251.344,109.165
4.26498,250.735,109.165
4.87354,250.126,109.165
5.48211,249.518,109.165
6.09068,248.909,109.165
6.69925,248.301,109.165
7.30782,247.692,109.165
7.91638,247.084,109.165
8.52495,246.475,109.165
9.13352,245.866,109.165
9.74209,245.258,109.165
10.3507,244.649,109.165
10.9592,244.041,109.165
11.5678,243.432,109.165
12.1764,242.824,109.165
12.7849,242.215,109.165
13.3935,241.607,109.165
14.0021,240.998,109.165
14.6106,240.389,109.165
15.2192,239.781,109.165
15.8278,239.172,109.165
16.4363,238.564,109.165
17.0449,237.955,109.165
17.6535,237.347,109.165
18.262,236.738,109.165
18.8706,236.129,109.165
19.4792,235.521,109.165
20.0877,234.912,109.165
20.6963,234.304,109.165
21.3049,233.695,109.165
21.9134,233.087,109.165
22.522,232.478,109.165
23.1306,231.869,109.165
23.7392,231.261,109.165
24.3477,230.652,109.165
24.9563,230.044,109.165
25.5649,229.435,109.165
26.1734,228.827,109.165
26.782,228.218,109.165
27.3906,227.609,109.165
27.9991,227.001,109.165
28.6077,226.392,109.165
29.2163,225.784,109.165
29.8248,225.175,109.165
30.4334,224.567,109.165
31.042,223.958,109.165
31.6505,223.349,109.165
32.2591,222.741,109.165
32.8677,222.132,109.165
33.4762,221.524,109.165
34.0848,220.915,109.165
34.6934,220.307,109.165
35.3019,219.698,109.165
35.9105,219.089,109.165
36.5191,218.481,109.165
37.1277,217.872,109.165
37.7362,217.264,109.165
38.3448,216.655,109.165
38.9534,216.047,109.165
39.5619,215.438,109.165
40.1705,214.83,109.165
40.7791,214.221,109.165
41.3876,213.612,109.165
41.9962,213.004,109.165
42.6048,212.395,109.165
43.2133,211.787,109.165
43.8219,211.178,109.165
44.4305,210.57,109.165
45.039,209.961,109.165
45.6476,209.352,109.165
46.2562,208.744,109.165
46.8647,208.135,109.165
47.4733,207.527,109.165
48.0819,206.918,109.165
48.6904,206.31,109.165
49.299,205.701,109.165
49.9076,205.092,109.165
50.5161,204.484,109.165
51.1247,203.875,109.165
51.7333,203.267,109.165
52.3418,202.658,109.165
52.9504,202.05,109.165
53.559,201.441,109.165
54.1676,200.832,109.165
54.7761,200.224,109.165
55.3847,199.615,109.165
55.9933,199.007,109.165
56.6018,198.398,109.165
57.2104,197.79,109.165
57.819,197.181,109.165
58.4275,196.572,109.165
59.0361,195.964,109.165
59.6447,195.355,109.165
60.2532,194.747,109.165
60.8618,194.138,109.165
61.4704,193.53,109.165
62.0789,192.921,109.165
62.6875,192.312,109.165
63.2961,191.704,109.165
63.9046,191.095,109.165
64.5132,190.487,109.165
65.1218,189.878,109.165
65.7303,189.27,109.165
66.3389,188.661,109.165
66.9475,188.053,109.165
67.5561,187.444,109.165
68.1646,186.835,109.165
68.7732,186.227,109.165
69.3818,185.618,109.165
69.9903,185.01,109.165
70.5989,184.401,109.165
71.2075,183.793,109.165
71.816,183.184,109.165
72.4246,182.575,109.165
73.0332,181.967,109.165
73.6417,181.358,109.165
74.2503,180.75,109.165
74.8589,180.141,109.165
75.4674,179.533,109.165
76.076,178.924,109.165
76.6846,178.315,109.165
77.2931,177.707,109.165
77.9017,177.098,109.165
78.5103,176.49,109.165
79.1188,175.881,109.165
79.7274,175.273,109.165
80.336,174.664,109.165
80.9445,174.055,109.165
81.5531,173.447,109.165
82.1617,172.838,109.165
82.7702,172.23,109.165
83.3788,171.621,109.165
83.9874,171.013,109.165
84.596,170.404,109.165
85.2045,169.795,109.165
85.8131,169.187,109.165
86.4217,168.578,109.165
87.0302,167.97,109.165
87.6388,167.361,109.165
88.2474,166.753,109.165
88.8559,166.144,109.165
89.4645,165.535,109.165
90.0731,164.927,109.165
90.6816,164.318,109.165
91.2902,163.71,109.165
91.8988,163.101,109.165
92.5073,162.493,109.165
93.1159,161.884,109.165
93.7245,161.276,109.165
94.333,160.667,109.165
94.9416,160.058,109.165
95.5502,159.45,109.165
96.1587,158.841,109.165
96.7673,158.233,109.165
97.3759,157.624,109.165
97.9845,157.016,109.165
98.593,156.407,109.165
99.2016,155.798,109.165
99.8102,155.19,109.165
100.419,154.581,109.165
101.027,153.973,109.165
101.636,153.364,109.165
102.244,152.756,109.165
102.853,152.147,109.165
103.462,151.538,109.165
104.07,150.93,109.165
104.679,150.321,109.165
105.287,149.713,109.165
105.896,149.104,109.165
106.504,148.496,109.165
107.113,147.887,109.165
107.722,147.278,109.165
108.33,146.67,109.165
108.939,146.061,109.165
109.547,145.453,109.165
110.156,144.844,109.165
110.764,144.236,109.165
111.373,143.627,109.165
111.982,143.018,109.165
112.59,142.41,109.165
113.199,141.801,109.165
113.807,141.193,109.165
114.416,140.584,109.165
115.024,139.976,109.165
115.633,139.367,109.165
116.241,138.759,109.165
116.85,138.15,109.165
117.459,137.541,109.165
118.067,136.933,109.165
118.676,136.324,109.165
119.284,135.716,109.165
119.893,135.107,109.165
120.501,134.499,109.165
121.11,133.89,109.165
121.719,133.281,109.165
122.327,132.673,109.165
122.936,132.064,109.165
123.544,131.456,109.165
124.153,130.847,109.165
124.761,130.239,109.165
125.37,129.63,109.165
125.979,129.021,109.165
126.587,128.413,109.165
127.196,127.804,109.165
127.804,127.196,109.165
128.413,126.587,109.165
129.021,125.979,109.165
129.63,125.37,109.165
130.239,124.761,109.165
130.847,124.153,109.165
131.456,123.544,109.165
132.064,122.936,109.165
132.673,122.327,109.165
133.281,121.719,109.165
133.89,121.11,109.165
134.499,120.501,109.165
135.107,119.893,109.165
135.716,119.284,109.165
136.324,118.676,109.165
136.933,118.067,109.165
137.541,117.459,109.165
138.15,116.85,109.165
138.758,116.242,109.165
139.367,115.633,109.165
139.976,115.024,109.165
140.584,114.416,109.165
141.193,113.807,109.165
141.801,113.199,109.165
142.41,112.59,109.165
143.018,111.982,109.165
143.627,111.373,109.165
144.236,110.764,109.165
144.844,110.156,109.165
145.453,109.547,109.165
146.061,108.939,109.165
146.67,108.33,109.165
147.278,107.722,109.165
147.887,107.113,109.165
148.496,106.504,109.165
149.104,105.896,109.165
149.713,105.287,109.165
150.321,104.679,109.165
150.93,104.07,109.165
151.538,103.462,109.165
152.147,102.853,109.165
152.756,102.244,109.165
153.364,101.636,109.165
153.973,101.027,109.165
154.581,100.419,109.165
155.19,99.8102,109.165
155.798,99.2016,109.165
156.407,98.593,109.165
157.016,97.9845,109.165
157.624,97.3759,109.165
158.233,96.7673,109.165
158.841,96.1588,109.165
159.45,95.5502,109.165
160.058,94.9416,109.165
160.667,94.3331,109.165
161.276,93.7245,109.165
161.884,93.1159,109.165
162.493,92.5073,109.165
163.101,91.8988,109.165
163.71,91.2902,109.165
164.318,90.6816,109.165
164.927,90.0731,109.165
165.536,89.4645,109.165
166.144,88.8559,109.165
166.753,88.2474,109.165
167.361,87.6388,109.165
167.97,87.0302,109.165
168.578,86.4217,109.165
169.187,85.8131,109.165
169.795,85.2045,109.165
170.404,84.5959,109.165
171.013,83.9874,109.165
171.621,83.3788,109.165
172.23,82.7702,109.165
172.838,82.1617,109.165
173.447,81.5531,109.165
174.055,80.9445,109.165
174.664,80.336,109.165
175.273,79.7274,109.165
175.881,79.1188,109.165
176.49,78.5103,109.165
177.098,77.9017,109.165
177.707,77.2931,109.165
178.315,76.6846,109.165
178.924,76.076,109.165
179.533,75.4674,109.165
180.141,74.8589,109.165
180.75,74.2503,109.165
181.358,73.6417,109.165
181.967,73.0332,109.165
182.575,72.4246,109.165
183.184,71.816,109.165
183.793,71.2075,109.165
184.401,70.5989,109.165
185.01,69.9903,109.165
185.618,69.3818,109.165
186.227,68.7732,109.165
186.835,68.1646,109.165
187.444,67.556,109.165
188.053,66.9475,109.165
188.661,66.3389,109.165
189.27,65.7303,109.165
189.878,65.1218,109.165
190.487,64.5132,109.165
191.095,63.9046,109.165
191.704,63.2961,109.165
192.312,62.6875,109.165
192.921,62.0789,109.165
193.53,61.4704,109.165
194.138,60.8618,109.165
194.747,60.2532,109.165
195.355,59.6447,109.165
195.964,59.0361,109.165
196.572,58.4275,109.165
197.181,57.819,109.165
197.79,57.2104,109.165
198.398,56.6018,109.165
199.007,55.9933,109.165
199.615,55.3847,109.165
200.224,54.7761,109.165
200.832,54.1676,109.165
201.441,53.559,109.165
202.05,52.9504,109.165
202.658,52.3419,109.165
203.267,51.7333,109.165
203.875,51.1247,109.165
204.484,50.5161,109.165
205.092,49.9076,109.165
205.701,49.299,109.165
206.31,48.6904,109.165
206.918,48.0819,109.165
207.527,47.4733,109.165
208.135,46.8647,109.165
208.744,46.2562,109.165
209.352,45.6476,109.165
209.961,45.039,109.165
210.57,44.4305,109.165
211.178,43.8219,109.165
211.787,43.2133,109.165
212.395,42.6048,109.165
213.004,41.9962,109.165
213.612,41.3876,109.165
214.221,40.7791,109.165
214.83,40.1705,109.165
215.438,39.5619,109.165
216.047,38.9534,109.165
216.655,38.3448,109.165
217.264,37.7362,109.165
217.872,37.1276,109.165
218.481,36.5191,109.165
219.089,35.9105,109.165
219.698,35.3019,109.165
220.307,34.6934,109.165
220.915,34.0848,109.165
221.524,33.4762,109.165
222.132,32.8677,109.165
222.741,32.2591,109.165
223.349,31.6505,109.165
223.958,31.042,109.165
224.567,30.4334,109.165
225.175,29.8248,109.165
225.784,29.2163,109.165
226.392,28.6077,109.165
227.001,27.9991,109.165
227.609,27.3906,109.165
228.218,26.782,109.165
228.827,26.1734,109.165
229.435,25.5649,109.165
230.044,24.9563,109.165
230.652,24.3477,109.165
231.261,23.7392,109.165
231.869,23.1306,109.165
232.478,22.522,109.165
233.087,21.9135,109.165
233.695,21.3049,109.165
234.304,20.6963,109.165
234.912,20.0878,109.165
235.521,19.4792,109.165
236.129,18.8706,109.165
236.738,18.262,109.165
237.347,17.6535,109.165
237.955,17.0449,109.165
238.564,16.4363,109.165
239.172,15.8278,109.165
239.781,15.2192,109.165
240.389,14.6106,109.165
240.998,14.0021,109.165
241.607,13.3935,109.165
242.215,12.7849,109.165
242.824,12.1764,109.165
243.432,11.5678,109.165
244.041,10.9592,109.165
244.649,10.3507,109.165
245.258,9.74208,109.165
245.866,9.13351,109.165
246.475,8.52495,109.165
247.084,7.91638,109.165
247.692,7.30782,109.165
248.301,6.69925,109.165
248.909,6.09068,109.165
249.518,5.48212,109.165
250.126,4.87355,109.165
250.735,4.26498,109.165
251.344,3.65642,109.165
251.952,3.04784,109.165
252.561,2.43927,109.165
253.169,1.8307,109.165
253.778,1.22214,109.165
254.386,0.613571,109.165
254.995,0.00500488,109.165
0.005,254.995,108.312
0.613568,254.386,108.312
1.22214,253.778,108.312
1.8307,253.169,108.312
2.43927,252.561,108.312
3.04784,251.952,108.312
3.65641,251.344,108.312
4.26498,250.735,108.312
4.87354,250.126,108.312
5.48211,249.518,108.312
6.09068,248.909,108.312
6.69925,248.301,108.312
7.30782,247.692,108.312
7.91638,247.084,108.312
8.52495,246.475,108.312
9.13352,245.866,108.312
9.74209,245.258,108.312
10.3507,244.649,108.312
10.9592,244.041,108.312
11.5678,243.432,108.312
12.1764,242.824,108.312
12.7849,242.215,108.312
13.3935,241.607,108.312
14.0021,240.998,108.312
14.6106,240.389,108.312
15.2192,239.781,108.312
15.8278,239.172,108.312
16.4363,238.564,108.312
17.0449,237.955,108.312
17.6535,237.347,108.312
18.262,236.738,108.312
18.8706,236.129,108.312
19.4792,235.521,108.312
20.0877,234.912,108.312
20.6963,234.304,108.312
21.3049,233.695,108.312
21.9134,233.087,108.312
22.522,232.478,108.312
23.1306,231.869,108.312
23.7392,231.261,108.312
24.3477,230.652,108.312
24.9563,230.044,108.312
25.5649,229.435,108.312
26.1734,228.827,108.312
26.782,228.218,108.312
27.3906,227.609,108.312
27.9991,227.001,108.312
28.6077,226.392,108.312
29.2163,225.784,108.312
29.8248,225.175,108.312
30.4334,224.567,108.312
31.042,223.958,108.312
31.6505,223.349,108.312
32.2591,222.741,108.312
32.8677,222.132,108.312
33.4762,221.524,108.312
34.0848,220.915,108.312
34.6934,220.307,108.312
35.3019,219.698,108.312
35.9105,219.089,108.312
36.5191,218.481,108.312
37.1277,217.872,108.312
37.7362,217.264,108.312
38.3448,216.655,108.312
38.9534,216.047,108.312
39.5619,215.438,108.312
40.1705,214.83,108.312
40.7791,214.221,108.312
41.3876,213.612,108.312
41.9962,213.004,108.312
42.6048,212.395,108.312
43.2133,211.787,108.312
43.8219,211.178,108.312
44.4305,210.57,108.312
45.039,209.961,108.312
45.6476,209.352,108.312
46.2562,208.744,108.312
46.8647,208.135,108.312
47.4733,207.527,108.312
48.0819,206.918,108.312
48.6904,206.31,108.312
49.299,205.701,108.312
49.9076,205.092,108.312
50.5161,204.484,108.312
51.1247,203.875,108.312
51.7333,203.267,108.312
52.3418,202.658,108.312
52.9504,202.05,108.312
53.559,201.441,108.312
54.1676,200.832,108.312
54.7761,200.224,108.312
55.3847,199.615,108.312
55.9933,199.007,108.312
56.6018,198.398,108.312
57.2104,197.79,108.312
57.819,197.181,108.312
58.4275,196.572,108.312
59.0361,195.964,108.312
59.6447,195.355,108.312
60.2532,194.747,108.312
60.8618,194.138,108.312
61.4704,193.53,108.312
62.0789,192.921,108.312
62.6875,192.312,108.312
63.2961,191.704,108.312
63.9046,191.095,108.312
64.5132,190.487,108.312
65.1218,189.878,108.312
65.7303,189.27,108.312
66.3389,188.661,108.312
66.9475,188.053,108.312
67.5561,187.444,108.312
68.1646,186.835,108.312
68.7732,186.227,108.312
69.3818,185.618,108.312
69.9903,185.01,108.312
70.5989,184.401,108.312
71.2075,183.793,108.312
71.816,183.184,108.312
72.4246,182.575,108.312
73.0332,181.967,108.312
73.6417,181.358,108.312
74.2503,180.75,108.312
74.8589,180.141,108.312
75.4674,179.533,108.312
76.076,178.924,108.312
76.6846,178.315,108.312
77.2931,177.707,108.312
77.9017,177.098,108.312
78.5103,176.49,108.312
79.1188,175.881,108.312
79.7274,175.273,108.312
80.336,174.664,108.312
80.9445,174.055,108.312
81.5531,173.447,108.312
82.1617,172.838,108.312
82.7702,172.23,108.312
83.3788,171.621,108.312
83.9874,171.013,108.312
84.596,170.404,108.312
85.2045,169.795,108.312
85.8131,169.187,108.312
86.4217,168.578,108.312
87.0302,167.97,108.312
87.6388,167.361,108.312
88.2474,166.753,108.312
88.8559,166.144,108.312
89.4645,165.535,108.312
90.0731,164.927,108.312
90.6816,164.318,108.312
91.2902,163.71,108.312
91.8988,163.101,108.312
92.5073,162.493,108.312
93.1159,161.884,108.312
93.7245,161.276,108.312
94.333,160.667,108.312
94.9416,160.058,108.312
95.5502,159.45,108.312
96.1587,158.841,108.312
96.7673,158.233,108.312
97.3759,157.624,108.312
97.9845,157.016,108.312
98.593,156.407,108.312
99.2016,155.798,108.312
99.8102,155.19,108.312
100.419,154.581,108.312
101.027,153.973,108.312
101.636,153.364,108.312
102.244,152.756,108.312
102.853,152.147,108.312
103.462,151.538,108.312
104.07,150.93,108.312
104.679,150.321,108.312
105.287,149.713,108.312
105.896,149.104,108.312
106.504,148.496,108.312
107.113,147.887,108.312
107.722,147.278,108.312
108.33,146.67,108.312
108.939,146.061,108.312
109.547,145.453,108.312
110.156,144.844,108.312
110.764,144.236,108.312
111.373,143.627,108.312
111.982,143.018,108.312
112.59,142.41,108.312
113.199,141.801,108.312
113.807,141.193,108.312
114.416,140.584,108.312
115.024,139.976,108.312
115.633,139.367,108.312
116.241,138.759,108.312
116.85,138.15,108.312
117.459,137.541,108.312
118.067,136.933,108.312
118.676,136.324,108.312
119.284,135.716,108.312
119.893,135.107,108.312
120.501,134.499,108.312
121.11,133.89,108.312
121.719,133.281,108.312
122.327,132.673,108.312
122.936,132.064,108.312
